ano;Prediccion;province;energy type;;;;
31/12/2049;1016,37;Saskatchewan;Coal & Coke;;;;
31/12/2050;1012,95;Saskatchewan;Coal & Coke;;;;
31/12/2051;1009,79;Saskatchewan;Coal & Coke;;;;
31/12/2024;1923,61;Saskatchewan;Natural Gas;;;;
31/12/2025;1940,78;Saskatchewan;Natural Gas;;;;
31/12/2026;1958,90;Saskatchewan;Natural Gas;;;;
31/12/2027;1976,97;Saskatchewan;Natural Gas;;;;
31/12/2028;1994,96;Saskatchewan;Natural Gas;;;;
31/12/2029;2012,88;Saskatchewan;Natural Gas;;;;
31/12/2030;2025,53;Saskatchewan;Natural Gas;;;;
31/12/2031;2037,05;Saskatchewan;Natural Gas;;;;
31/12/2032;2047,38;Saskatchewan;Natural Gas;;;;
31/12/2033;2056,54;Saskatchewan;Natural Gas;;;;
31/12/2034;2064,54;Saskatchewan;Natural Gas;;;;
31/12/2035;2071,39;Saskatchewan;Natural Gas;;;;
31/12/2036;2077,43;Saskatchewan;Natural Gas;;;;
31/12/2037;2082,72;Saskatchewan;Natural Gas;;;;
31/12/2038;2087,34;Saskatchewan;Natural Gas;;;;
31/12/2039;2091,37;Saskatchewan;Natural Gas;;;;
31/12/2040;2094,89;Saskatchewan;Natural Gas;;;;
31/12/2041;2097,96;Saskatchewan;Natural Gas;;;;
31/12/2042;2100,65;Saskatchewan;Natural Gas;;;;
31/12/2043;2102,99;Saskatchewan;Natural Gas;;;;
31/12/2044;2105,04;Saskatchewan;Natural Gas;;;;
31/12/2045;2106,83;Saskatchewan;Natural Gas;;;;
31/12/2046;2108,39;Saskatchewan;Natural Gas;;;;
31/12/2047;2109,75;Saskatchewan;Natural Gas;;;;
31/12/2048;2110,94;Saskatchewan;Natural Gas;;;;
31/12/2049;2111,98;Saskatchewan;Natural Gas;;;;
31/12/2050;2112,88;Saskatchewan;Natural Gas;;;;
31/12/2051;2113,67;Saskatchewan;Natural Gas;;;;
31/12/2024;17,24;Saskatchewan;Oil;;;;
31/12/2025;17,44;Saskatchewan;Oil;;;;
31/12/2026;17,62;Saskatchewan;Oil;;;;
31/12/2027;17,78;Saskatchewan;Oil;;;;
31/12/2028;17,92;Saskatchewan;Oil;;;;
31/12/2029;18,03;Saskatchewan;Oil;;;;
31/12/2030;18,11;Saskatchewan;Oil;;;;
31/12/2031;18,18;Saskatchewan;Oil;;;;
31/12/2032;18,23;Saskatchewan;Oil;;;;
31/12/2033;18,27;Saskatchewan;Oil;;;;
31/12/2034;18,30;Saskatchewan;Oil;;;;
31/12/2035;18,32;Saskatchewan;Oil;;;;
31/12/2036;18,33;Saskatchewan;Oil;;;;
31/12/2037;18,34;Saskatchewan;Oil;;;;
31/12/2038;18,35;Saskatchewan;Oil;;;;
31/12/2039;18,36;Saskatchewan;Oil;;;;
31/12/2040;18,36;Saskatchewan;Oil;;;;
31/12/2041;18,37;Saskatchewan;Oil;;;;
31/12/2042;18,37;Saskatchewan;Oil;;;;
31/12/2043;18,37;Saskatchewan;Oil;;;;
31/12/2044;18,37;Saskatchewan;Oil;;;;
31/12/2045;18,37;Saskatchewan;Oil;;;;
31/12/2046;18,37;Saskatchewan;Oil;;;;
31/12/2047;18,37;Saskatchewan;Oil;;;;
31/12/2048;18,37;Saskatchewan;Oil;;;;
31/12/2049;18,37;Saskatchewan;Oil;;;;
31/12/2050;18,37;Saskatchewan;Oil;;;;
31/12/2051;18,37;Saskatchewan;Oil;;;;
31/12/2024;99,11;Yukon;Hydro / Wave / Tidal;;;;
31/12/2025;99,30;Yukon;Hydro / Wave / Tidal;;;;
31/12/2026;99,33;Yukon;Hydro / Wave / Tidal;;;;
31/12/2027;99,21;Yukon;Hydro / Wave / Tidal;;;;
31/12/2028;99,18;Yukon;Hydro / Wave / Tidal;;;;
31/12/2029;99,16;Yukon;Hydro / Wave / Tidal;;;;
31/12/2030;99,14;Yukon;Hydro / Wave / Tidal;;;;
31/12/2031;99,12;Yukon;Hydro / Wave / Tidal;;;;
31/12/2032;99,11;Yukon;Hydro / Wave / Tidal;;;;
31/12/2033;99,10;Yukon;Hydro / Wave / Tidal;;;;
31/12/2034;99,10;Yukon;Hydro / Wave / Tidal;;;;
31/12/2035;99,09;Yukon;Hydro / Wave / Tidal;;;;
31/12/2036;99,09;Yukon;Hydro / Wave / Tidal;;;;
31/12/2037;99,09;Yukon;Hydro / Wave / Tidal;;;;
31/12/2038;99,09;Yukon;Hydro / Wave / Tidal;;;;
31/12/2039;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2040;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2041;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2042;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2043;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2044;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2045;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2046;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2047;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2048;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2049;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2050;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2051;99,08;Yukon;Hydro / Wave / Tidal;;;;
31/12/2024;0,81;Yukon;Wind;;;;
31/12/2025;0,81;Yukon;Wind;;;;
31/12/2026;0,81;Yukon;Wind;;;;
31/12/2027;0,81;Yukon;Wind;;;;
31/12/2028;0,81;Yukon;Wind;;;;
31/12/2029;0,81;Yukon;Wind;;;;
31/12/2030;0,81;Yukon;Wind;;;;
31/12/2031;0,81;Yukon;Wind;;;;
31/12/2032;0,81;Yukon;Wind;;;;
31/12/2033;0,81;Yukon;Wind;;;;
31/12/2034;0,81;Yukon;Wind;;;;
31/12/2035;0,81;Yukon;Wind;;;;
31/12/2036;0,81;Yukon;Wind;;;;
31/12/2037;0,81;Yukon;Wind;;;;
31/12/2038;0,81;Yukon;Wind;;;;
31/12/2039;0,81;Yukon;Wind;;;;
31/12/2040;0,81;Yukon;Wind;;;;
31/12/2041;0,81;Yukon;Wind;;;;
31/12/2042;0,81;Yukon;Wind;;;;
31/12/2043;0,81;Yukon;Wind;;;;
31/12/2044;0,81;Yukon;Wind;;;;
31/12/2045;0,81;Yukon;Wind;;;;
31/12/2046;0,81;Yukon;Wind;;;;
31/12/2047;0,81;Yukon;Wind;;;;
31/12/2048;0,81;Yukon;Wind;;;;
31/12/2049;0,81;Yukon;Wind;;;;
31/12/2050;0,81;Yukon;Wind;;;;
31/12/2051;0,81;Yukon;Wind;;;;
31/12/2024;0,43;Yukon;Biomass / Geothermal;;;;
31/12/2025;0,38;Yukon;Biomass / Geothermal;;;;
31/12/2026;0,32;Yukon;Biomass / Geothermal;;;;
31/12/2027;0,28;Yukon;Biomass / Geothermal;;;;
31/12/2028;0,24;Yukon;Biomass / Geothermal;;;;
31/12/2029;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2030;0,19;Yukon;Biomass / Geothermal;;;;
31/12/2031;0,18;Yukon;Biomass / Geothermal;;;;
31/12/2032;0,17;Yukon;Biomass / Geothermal;;;;
31/12/2033;0,18;Yukon;Biomass / Geothermal;;;;
31/12/2034;0,18;Yukon;Biomass / Geothermal;;;;
31/12/2035;0,18;Yukon;Biomass / Geothermal;;;;
31/12/2036;0,19;Yukon;Biomass / Geothermal;;;;
31/12/2037;0,20;Yukon;Biomass / Geothermal;;;;
31/12/2038;0,20;Yukon;Biomass / Geothermal;;;;
31/12/2039;0,20;Yukon;Biomass / Geothermal;;;;
31/12/2040;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2041;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2042;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2043;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2044;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2045;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2046;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2047;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2048;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2049;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2050;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2051;0,21;Yukon;Biomass / Geothermal;;;;
31/12/2024;0,04;Yukon;Solar;;;;
31/12/2025;0,04;Yukon;Solar;;;;
31/12/2026;0,04;Yukon;Solar;;;;
31/12/2027;0,04;Yukon;Solar;;;;
31/12/2028;0,04;Yukon;Solar;;;;
31/12/2029;0,04;Yukon;Solar;;;;
31/12/2030;0,04;Yukon;Solar;;;;
31/12/2031;0,04;Yukon;Solar;;;;
31/12/2032;0,04;Yukon;Solar;;;;
31/12/2033;0,04;Yukon;Solar;;;;
31/12/2034;0,04;Yukon;Solar;;;;
31/12/2035;0,04;Yukon;Solar;;;;
31/12/2036;0,04;Yukon;Solar;;;;
31/12/2037;0,04;Yukon;Solar;;;;
31/12/2038;0,04;Yukon;Solar;;;;
31/12/2039;0,04;Yukon;Solar;;;;
31/12/2040;0,04;Yukon;Solar;;;;
31/12/2041;0,04;Yukon;Solar;;;;
31/12/2042;0,04;Yukon;Solar;;;;
31/12/2043;0,04;Yukon;Solar;;;;
31/12/2044;0,04;Yukon;Solar;;;;
31/12/2045;0,04;Yukon;Solar;;;;
31/12/2046;0,04;Yukon;Solar;;;;
31/12/2047;0,04;Yukon;Solar;;;;
31/12/2048;0,04;Yukon;Solar;;;;
31/12/2049;0,04;Yukon;Solar;;;;
31/12/2050;0,04;Yukon;Solar;;;;
31/12/2051;0,04;Yukon;Solar;;;;
31/12/2024;0,00;Yukon;Uranium;;;;
31/12/2025;0,00;Yukon;Uranium;;;;
31/12/2026;0,00;Yukon;Uranium;;;;
31/12/2027;0,00;Yukon;Uranium;;;;
31/12/2028;0,00;Yukon;Uranium;;;;
31/12/2029;0,00;Yukon;Uranium;;;;
31/12/2030;0,00;Yukon;Uranium;;;;
31/12/2031;0,00;Yukon;Uranium;;;;
31/12/2032;0,00;Yukon;Uranium;;;;
31/12/2033;0,00;Yukon;Uranium;;;;
31/12/2034;0,00;Yukon;Uranium;;;;
31/12/2035;0,00;Yukon;Uranium;;;;
31/12/2036;0,00;Yukon;Uranium;;;;
31/12/2037;0,00;Yukon;Uranium;;;;
31/12/2038;0,00;Yukon;Uranium;;;;
31/12/2039;0,00;Yukon;Uranium;;;;
31/12/2040;0,00;Yukon;Uranium;;;;
31/12/2041;0,00;Yukon;Uranium;;;;
31/12/2042;0,00;Yukon;Uranium;;;;
31/12/2043;0,00;Yukon;Uranium;;;;
31/12/2044;0,00;Yukon;Uranium;;;;
31/12/2045;0,00;Yukon;Uranium;;;;
31/12/2046;0,00;Yukon;Uranium;;;;
31/12/2047;0,00;Yukon;Uranium;;;;
31/12/2048;0,00;Yukon;Uranium;;;;
31/12/2049;0,00;Yukon;Uranium;;;;
31/12/2050;0,00;Yukon;Uranium;;;;
31/12/2051;0,00;Yukon;Uranium;;;;
31/12/2024;0,00;Yukon;Coal & Coke;;;;
31/12/2025;0,00;Yukon;Coal & Coke;;;;
31/12/2026;0,00;Yukon;Coal & Coke;;;;
31/12/2027;0,00;Yukon;Coal & Coke;;;;
31/12/2028;0,00;Yukon;Coal & Coke;;;;
31/12/2029;0,00;Yukon;Coal & Coke;;;;
31/12/2030;0,00;Yukon;Coal & Coke;;;;
31/12/2031;0,00;Yukon;Coal & Coke;;;;
31/12/2032;0,00;Yukon;Coal & Coke;;;;
31/12/2033;0,00;Yukon;Coal & Coke;;;;
31/12/2034;0,00;Yukon;Coal & Coke;;;;
31/12/2035;0,00;Yukon;Coal & Coke;;;;
31/12/2036;0,00;Yukon;Coal & Coke;;;;
31/12/2037;0,00;Yukon;Coal & Coke;;;;
31/12/2038;0,00;Yukon;Coal & Coke;;;;
31/12/2039;0,00;Yukon;Coal & Coke;;;;
31/12/2040;0,00;Yukon;Coal & Coke;;;;
31/12/2041;0,00;Yukon;Coal & Coke;;;;
31/12/2042;0,00;Yukon;Coal & Coke;;;;
31/12/2043;0,00;Yukon;Coal & Coke;;;;
31/12/2044;0,00;Yukon;Coal & Coke;;;;
31/12/2045;0,00;Yukon;Coal & Coke;;;;
31/12/2046;0,00;Yukon;Coal & Coke;;;;
31/12/2047;0,00;Yukon;Coal & Coke;;;;
31/12/2048;0,00;Yukon;Coal & Coke;;;;
31/12/2049;0,00;Yukon;Coal & Coke;;;;
31/12/2050;0,00;Yukon;Coal & Coke;;;;
31/12/2051;0,00;Yukon;Coal & Coke;;;;
31/12/2024;25,85;Yukon;Natural Gas;;;;
31/12/2025;29,06;Yukon;Natural Gas;;;;
31/12/2026;32,22;Yukon;Natural Gas;;;;
31/12/2027;35,56;Yukon;Natural Gas;;;;
31/12/2028;39,09;Yukon;Natural Gas;;;;
31/12/2029;42,83;Yukon;Natural Gas;;;;
31/12/2030;46,42;Yukon;Natural Gas;;;;
31/12/2031;49,95;Yukon;Natural Gas;;;;
31/12/2032;53,40;Yukon;Natural Gas;;;;
31/12/2033;56,72;Yukon;Natural Gas;;;;
31/12/2034;59,88;Yukon;Natural Gas;;;;
31/12/2035;62,84;Yukon;Natural Gas;;;;
31/12/2036;65,60;Yukon;Natural Gas;;;;
31/12/2037;68,13;Yukon;Natural Gas;;;;
31/12/2038;70,43;Yukon;Natural Gas;;;;
31/12/2039;72,52;Yukon;Natural Gas;;;;
31/12/2040;74,39;Yukon;Natural Gas;;;;
31/12/2041;76,05;Yukon;Natural Gas;;;;
31/12/2042;77,52;Yukon;Natural Gas;;;;
31/12/2043;78,82;Yukon;Natural Gas;;;;
31/12/2044;79,95;Yukon;Natural Gas;;;;
31/12/2045;80,94;Yukon;Natural Gas;;;;
31/12/2046;81,80;Yukon;Natural Gas;;;;
31/12/2047;82,54;Yukon;Natural Gas;;;;
31/12/2048;83,19;Yukon;Natural Gas;;;;
31/12/2049;83,74;Yukon;Natural Gas;;;;
31/12/2050;84,22;Yukon;Natural Gas;;;;
31/12/2051;84,62;Yukon;Natural Gas;;;;
31/12/2024;24,80;Yukon;Oil;;;;
31/12/2025;24,97;Yukon;Oil;;;;
31/12/2026;25,13;Yukon;Oil;;;;
31/12/2027;25,28;Yukon;Oil;;;;
31/12/2028;25,40;Yukon;Oil;;;;
31/12/2029;25,50;Yukon;Oil;;;;
31/12/2030;25,58;Yukon;Oil;;;;
31/12/2031;25,65;Yukon;Oil;;;;
31/12/2032;25,70;Yukon;Oil;;;;
31/12/2033;25,74;Yukon;Oil;;;;
31/12/2034;25,77;Yukon;Oil;;;;
31/12/2035;25,80;Yukon;Oil;;;;
31/12/2036;25,82;Yukon;Oil;;;;
31/12/2037;25,83;Yukon;Oil;;;;
31/12/2038;25,84;Yukon;Oil;;;;
31/12/2039;25,85;Yukon;Oil;;;;
31/12/2040;25,86;Yukon;Oil;;;;
31/12/2041;25,86;Yukon;Oil;;;;
31/12/2042;25,87;Yukon;Oil;;;;
31/12/2043;25,87;Yukon;Oil;;;;
31/12/2044;25,87;Yukon;Oil;;;;
31/12/2045;25,87;Yukon;Oil;;;;
31/12/2046;25,87;Yukon;Oil;;;;
31/12/2047;25,88;Yukon;Oil;;;;
31/12/2048;25,88;Yukon;Oil;;;;
31/12/2049;25,88;Yukon;Oil;;;;
31/12/2050;25,88;Yukon;Oil;;;;
31/12/2051;25,88;Yukon;Oil;;;;
